model_type,policy,oracle_non_deployable,repetition,query_budget,total,positive,negative,auroc,macro_f1,accuracy,sensitivity,specificity,brier,ece,tp,tn,fp,fn,threshold,query_precision,mean_errors_corrected,mean_concepts_queried,diagnosis_change_rate,diagnosis_improvement_rate,diagnosis_harm_rate,queries,errors_corrected,originally_wrong,originally_right,diagnoses_improved,diagnoses_harmed
soft,random_error_oracle,1,47,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,47,1,658,198,460,0.8750329380764165,0.7543818597136331,0.7963525835866262,0.6363636363636364,0.8652173913043478,0.1303616480851905,0.0563720370252561,126,398,62,72,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12158054711246201,0.2711864406779661,0.08888888888888889,468,468,118,540,32,48
soft,random_error_oracle,1,47,2,658,198,460,0.8799626701800616,0.7527245396467493,0.7826747720364742,0.7222222222222222,0.808695652173913,0.13235392997922898,0.07975645643653305,143,372,88,55,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21124620060790272,0.4830508474576271,0.15185185185185185,753,753,118,540,57,82
soft,random_error_oracle,1,47,3,658,198,460,0.8880654369784805,0.7544744086526545,0.7826747720364742,0.7373737373737373,0.8021739130434783,0.13084245121048466,0.08998738421005299,146,369,91,52,0.5,1.0,1.3632218844984803,1.3632218844984803,0.2507598784194529,0.5932203389830508,0.17592592592592593,897,897,118,540,70,95
soft,random_error_oracle,1,47,4,658,198,460,0.8895256916996047,0.7572362904578231,0.7826747720364742,0.7626262626262627,0.7913043478260869,0.1308979664254385,0.08977673447427743,151,364,96,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,47,5,658,198,460,0.8877799736495389,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13189499365326773,0.09195985905325951,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,47,6,658,198,460,0.8863855950812471,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13269821801204643,0.09034770361418558,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,47,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,48,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,48,1,658,198,460,0.8620553359683795,0.7669028340080972,0.8085106382978723,0.6414141414141414,0.8804347826086957,0.1330768084896169,0.057378274074088194,127,405,55,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.1276595744680851,0.3220338983050847,0.08518518518518518,468,468,118,540,38,46
soft,random_error_oracle,1,48,2,658,198,460,0.8786122090469916,0.7437694704049844,0.7750759878419453,0.7070707070707071,0.8043478260869565,0.1335876901957062,0.07095407293234905,140,370,90,58,0.5,1.0,1.1443768996960486,1.1443768996960486,0.2188449848024316,0.4830508474576271,0.16111111111111112,753,753,118,540,57,87
soft,random_error_oracle,1,48,3,658,198,460,0.880368906455863,0.7493333333333333,0.776595744680851,0.7424242424242424,0.7913043478260869,0.13532429494585083,0.08929657044316751,147,364,96,51,0.5,1.0,1.3632218844984803,1.3632218844984803,0.256838905775076,0.5932203389830508,0.18333333333333332,897,897,118,540,70,99
soft,random_error_oracle,1,48,4,658,198,460,0.8880983750548967,0.7572362904578231,0.7826747720364742,0.7626262626262627,0.7913043478260869,0.1316620412925816,0.08752177267141803,151,364,96,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,48,5,658,198,460,0.8869126043039086,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1323939291382466,0.09000789489172388,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,48,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,48,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,49,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,49,1,658,198,460,0.8702898550724637,0.7646638054363376,0.8054711246200608,0.6464646464646465,0.8739130434782608,0.13031476935807546,0.04267593021650424,128,402,58,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.13069908814589665,0.3220338983050847,0.08888888888888889,468,468,118,540,38,48
soft,random_error_oracle,1,49,2,658,198,460,0.8842446201141854,0.7549930679342445,0.7857142857142857,0.7171717171717171,0.8152173913043478,0.1311851710656514,0.08004665092810767,142,375,85,56,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21428571428571427,0.5,0.15185185185185185,753,753,118,540,59,82
soft,random_error_oracle,1,49,3,658,198,460,0.8897342995169082,0.758467990721722,0.7857142857142857,0.7474747474747475,0.8021739130434783,0.13007943162868085,0.09063867653780108,148,369,91,50,0.5,1.0,1.3632218844984803,1.3632218844984803,0.24772036474164133,0.5932203389830508,0.17222222222222222,897,897,118,540,70,93
soft,random_error_oracle,1,49,4,658,198,460,0.8877031181379007,0.7558064017318695,0.7811550151975684,0.7626262626262627,0.7891304347826087,0.1320649753541635,0.08862840475107295,151,363,97,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,49,5,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13261864240625848,0.09036634880278516,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,49,6,658,198,460,0.8863855950812471,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13269821801204643,0.09034770361418558,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,49,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,50,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,50,1,658,198,460,0.8855072463768117,0.764610943336578,0.8039513677811551,0.6565656565656566,0.8673913043478261,0.12391863879783845,0.0662356859175057,130,399,61,68,0.5,1.0,0.7112462006079028,0.7112462006079028,0.13221884498480244,0.3220338983050847,0.09074074074074075,468,468,118,540,38,49
soft,random_error_oracle,1,50,2,658,198,460,0.8850461133069829,0.758777442600972,0.7872340425531915,0.7373737373737373,0.808695652173913,0.13120204130404728,0.07299583645733126,146,372,88,52,0.5,1.0,1.1443768996960486,1.1443768996960486,0.20972644376899696,0.4915254237288136,0.14814814814814814,753,753,118,540,58,80
soft,random_error_oracle,1,50,3,658,198,460,0.8884936319718929,0.7629750566893424,0.7887537993920972,0.7626262626262627,0.8,0.1310030887644672,0.09260509522450538,151,368,92,47,0.5,1.0,1.3632218844984803,1.3632218844984803,0.24772036474164133,0.6016949152542372,0.17037037037037037,897,897,118,540,71,92
soft,random_error_oracle,1,50,4,658,198,460,0.8887022397891963,0.7586680717414662,0.78419452887538,0.7626262626262627,0.7934782608695652,0.13125163290090913,0.08882236513126114,151,365,95,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26443768996960487,0.635593220338983,0.18333333333333332,950,950,118,540,75,99
soft,random_error_oracle,1,50,5,658,198,460,0.8881862099253404,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1317083727060373,0.09016324622104666,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,50,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,50,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,51,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,51,1,658,198,460,0.8760649978041282,0.7747371675943104,0.8115501519756839,0.6767676767676768,0.8695652173913043,0.12659471364367675,0.053719338565229244,134,400,60,64,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12462006079027356,0.3220338983050847,0.08148148148148149,468,468,118,540,38,44
soft,random_error_oracle,1,51,2,658,198,460,0.8846508563899868,0.7417249073374025,0.7735562310030395,0.702020202020202,0.8043478260869565,0.13108336303678766,0.09163850284582316,139,370,90,59,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21732522796352582,0.4745762711864407,0.16111111111111112,753,753,118,540,56,87
soft,random_error_oracle,1,51,3,658,198,460,0.8892072902942468,0.7629750566893424,0.7887537993920972,0.7626262626262627,0.8,0.13038427460540183,0.0851208062935442,151,368,92,47,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25379939209726443,0.6186440677966102,0.17407407407407408,897,897,118,540,73,94
soft,random_error_oracle,1,51,4,658,198,460,0.8894817742643829,0.7572362904578231,0.7826747720364742,0.7626262626262627,0.7913043478260869,0.13094238109157869,0.08957815588307158,151,364,96,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,51,5,658,198,460,0.8870333772507686,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1323223077217414,0.08997015445577415,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,51,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,51,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,52,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,52,1,658,198,460,0.877119016249451,0.7756951895565093,0.8145896656534954,0.6616161616161617,0.8804347826086957,0.12564955690866306,0.04778242336884626,131,405,55,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12158054711246201,0.3220338983050847,0.07777777777777778,468,468,118,540,38,42
soft,random_error_oracle,1,52,2,658,198,460,0.8815876152832675,0.7486584668719689,0.7796352583586627,0.7121212121212122,0.808695652173913,0.1326536728688754,0.08387096982382773,141,372,88,57,0.5,1.0,1.1443768996960486,1.1443768996960486,0.20820668693009117,0.4661016949152542,0.15185185185185185,753,753,118,540,55,82
soft,random_error_oracle,1,52,3,658,198,460,0.8860342555994729,0.7541718555417185,0.7811550151975684,0.7474747474747475,0.7956521739130434,0.13211788602795005,0.09296585967240678,148,366,94,50,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25227963525835867,0.5932203389830508,0.17777777777777778,897,897,118,540,70,96
soft,random_error_oracle,1,52,4,658,198,460,0.886528326745718,0.7552690304983882,0.7811550151975684,0.7575757575757576,0.7913043478260869,0.13246434260722934,0.08646546542695581,150,364,96,48,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,52,5,658,198,460,0.8856389986824769,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1327004985635882,0.08974262546100822,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,52,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,52,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,53,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,53,1,658,198,460,0.8726394378568291,0.7669028340080972,0.8085106382978723,0.6414141414141414,0.8804347826086957,0.1275666219003837,0.05178951673445124,127,405,55,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11550151975683891,0.288135593220339,0.07777777777777778,468,468,118,540,34,42
soft,random_error_oracle,1,53,2,658,198,460,0.881993851559069,0.7434081196581197,0.7781155015197568,0.6818181818181818,0.8195652173913044,0.13126887033097595,0.0815393329097257,135,377,83,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.20972644376899696,0.4661016949152542,0.1537037037037037,753,753,118,540,55,83
soft,random_error_oracle,1,53,3,658,198,460,0.8845630215195432,0.753044203502919,0.7811550151975684,0.7373737373737373,0.8,0.1323585809142718,0.0848107415482581,146,368,92,52,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25227963525835867,0.5932203389830508,0.17777777777777778,897,897,118,540,70,96
soft,random_error_oracle,1,53,4,658,198,460,0.8888779095300834,0.7601017740646793,0.7857142857142857,0.7626262626262627,0.7956521739130434,0.1306464282343677,0.086011731450645,151,366,94,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2629179331306991,0.635593220338983,0.1814814814814815,950,950,118,540,75,98
soft,random_error_oracle,1,53,5,658,198,460,0.8878019323671498,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1318493384996174,0.08988514764639427,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,53,6,658,198,460,0.8870663153271849,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13231563272604865,0.08989831691980435,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,53,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,54,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,54,1,658,198,460,0.8654808959156786,0.7462781652360515,0.790273556231003,0.6212121212121212,0.8630434782608696,0.13372093096474266,0.048318725642393166,123,397,63,75,0.5,1.0,0.7112462006079028,0.7112462006079028,0.1398176291793313,0.3050847457627119,0.1037037037037037,468,468,118,540,36,56
